no,package,item,title,rows,cols,remote_base_url,remote_file_name,function_name,local_file_name,rst_files
434,Ecdat,MedExp,Structure of Demand for Medical Care,5574,15,http://dustintran.com/data/r/Ecdat/,MedExp.csv,med_exp,med_exp.csv,http://dustintran.com/data/r-doc/Ecdat/rst/MedExp.rst
435,Ecdat,Metal,Production for SIC 33,27,3,http://dustintran.com/data/r/Ecdat/,Metal.csv,metal,metal.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Metal.rst
436,Ecdat,Mode,Mode Choice,453,9,http://dustintran.com/data/r/Ecdat/,Mode.csv,mode,mode.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Mode.rst
437,Ecdat,ModeChoice,Data to Study Travel Mode Choice,840,7,http://dustintran.com/data/r/Ecdat/,ModeChoice.csv,mode_choice,mode_choice.csv,http://dustintran.com/data/r-doc/Ecdat/rst/ModeChoice.rst
438,Ecdat,Mofa,"International Expansion of U.S. Mofa's (majority-owned Foreign Affiliates in Fire (finance, Insurance and Real Estate)",50,5,http://dustintran.com/data/r/Ecdat/,Mofa.csv,mofa,mofa.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Mofa.rst
439,Ecdat,Mroz,Labor Supply Data,753,18,http://dustintran.com/data/r/Ecdat/,Mroz.csv,mroz1,mroz1.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Mroz.rst
440,Ecdat,MunExp,Municipal Expenditure Data,2385,5,http://dustintran.com/data/r/Ecdat/,MunExp.csv,mun_exp,mun_exp.csv,http://dustintran.com/data/r-doc/Ecdat/rst/MunExp.rst
441,Ecdat,NaturalPark,Willingness to Pay for the Preservation of the Alentejo Natural Park,312,7,http://dustintran.com/data/r/Ecdat/,NaturalPark.csv,natural_park,natural_park.csv,http://dustintran.com/data/r-doc/Ecdat/rst/NaturalPark.rst
442,Ecdat,Nerlove,"Cost Function for Electricity Producers, 1955",159,8,http://dustintran.com/data/r/Ecdat/,Nerlove.csv,nerlove,nerlove.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Nerlove.rst
443,Ecdat,OFP,Visits to Physician Office,4406,19,http://dustintran.com/data/r/Ecdat/,OFP.csv,ofp,ofp.csv,http://dustintran.com/data/r-doc/Ecdat/rst/OFP.rst
444,Ecdat,Oil,Oil Investment,53,11,http://dustintran.com/data/r/Ecdat/,Oil.csv,oil,oil.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Oil.rst
445,Ecdat,PSID,Panel Survey of Income Dynamics,4856,8,http://dustintran.com/data/r/Ecdat/,PSID.csv,psid,psid.csv,http://dustintran.com/data/r-doc/Ecdat/rst/PSID.rst
446,Ecdat,Participation,Labor Force Participation,872,7,http://dustintran.com/data/r/Ecdat/,Participation.csv,participation,participation.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Participation.rst
447,Ecdat,PatentsHGH,Dynamic Relation Between Patents and R&D,1730,18,http://dustintran.com/data/r/Ecdat/,PatentsHGH.csv,patents_hgh,patents_hgh.csv,http://dustintran.com/data/r-doc/Ecdat/rst/PatentsHGH.rst
448,Ecdat,PatentsRD,"Patents, R&D and Technological Spillovers for a Panel of Firms",1629,7,http://dustintran.com/data/r/Ecdat/,PatentsRD.csv,patents_rd,patents_rd.csv,http://dustintran.com/data/r-doc/Ecdat/rst/PatentsRD.rst
449,Ecdat,Pound,Pound-dollar Exchange Rate,778,4,http://dustintran.com/data/r/Ecdat/,Pound.csv,pound,pound.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Pound.rst
450,Ecdat,Produc,Us States Production,816,11,http://dustintran.com/data/r/Ecdat/,Produc.csv,produc,produc.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Produc.rst
451,Ecdat,RetSchool,Return to Schooling,5225,17,http://dustintran.com/data/r/Ecdat/,RetSchool.csv,ret_school,ret_school.csv,http://dustintran.com/data/r-doc/Ecdat/rst/RetSchool.rst
452,Ecdat,SP500,Returns on Standard & Poor's 500 Index,2783,1,http://dustintran.com/data/r/Ecdat/,SP500.csv,sp500,sp500.csv,http://dustintran.com/data/r-doc/Ecdat/rst/SP500.rst
453,Ecdat,Schooling,Wages and Schooling,3010,28,http://dustintran.com/data/r/Ecdat/,Schooling.csv,schooling,schooling.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Schooling.rst
454,Ecdat,Somerville,Visits to Lake Somerville,659,8,http://dustintran.com/data/r/Ecdat/,Somerville.csv,somerville,somerville.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Somerville.rst
455,Ecdat,Star,Effects on Learning of Small Class Sizes,5748,8,http://dustintran.com/data/r/Ecdat/,Star.csv,star,star.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Star.rst
456,Ecdat,Strike,Strike Duration Data,62,2,http://dustintran.com/data/r/Ecdat/,Strike.csv,strike,strike.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Strike.rst
457,Ecdat,StrikeDur,Strikes Duration,566,2,http://dustintran.com/data/r/Ecdat/,StrikeDur.csv,strike_dur,strike_dur.csv,http://dustintran.com/data/r-doc/Ecdat/rst/StrikeDur.rst
458,Ecdat,StrikeNb,Number of Strikes in Us Manufacturing,108,3,http://dustintran.com/data/r/Ecdat/,StrikeNb.csv,strike_nb,strike_nb.csv,http://dustintran.com/data/r-doc/Ecdat/rst/StrikeNb.rst
459,Ecdat,Tobacco,Households Tobacco Budget Share,2724,9,http://dustintran.com/data/r/Ecdat/,Tobacco.csv,tobacco,tobacco.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Tobacco.rst
460,Ecdat,Train,Stated Preferences for Train Traveling,2929,11,http://dustintran.com/data/r/Ecdat/,Train.csv,train,train.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Train.rst
461,Ecdat,TranspEq,Statewide Data on Transportation Equipment Manufacturing,25,5,http://dustintran.com/data/r/Ecdat/,TranspEq.csv,transp_eq,transp_eq.csv,http://dustintran.com/data/r-doc/Ecdat/rst/TranspEq.rst
462,Ecdat,Treatment,Evaluating Treatment Effect of Training on Earnings,2675,10,http://dustintran.com/data/r/Ecdat/,Treatment.csv,treatment,treatment.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Treatment.rst
463,Ecdat,Tuna,Choice of Brand for Tuna,13705,8,http://dustintran.com/data/r/Ecdat/,Tuna.csv,tuna1,tuna1.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Tuna.rst
464,Ecdat,USFinanceIndustry,US Finance Industry Profits,84,7,http://dustintran.com/data/r/Ecdat/,USFinanceIndustry.csv,us_finance_industry,us_finance_industry.csv,http://dustintran.com/data/r-doc/Ecdat/rst/USFinanceIndustry.rst
465,Ecdat,USGDPpresidents,US GDP per capita with presidents and wars,259,12,http://dustintran.com/data/r/Ecdat/,USGDPpresidents.csv,us_gdp_presidents,us_gdp_presidents.csv,http://dustintran.com/data/r-doc/Ecdat/rst/USGDPpresidents.rst
466,Ecdat,USclassifiedDocuments,Official Secrecy of the United States Government,29,5,http://dustintran.com/data/r/Ecdat/,USclassifiedDocuments.csv,us_classified_docs,us_classified_docs.csv,http://dustintran.com/data/r-doc/Ecdat/rst/USclassifiedDocuments.rst
467,Ecdat,USstateAbbreviations,Standard abbreviations for states of the United States,76,10,http://dustintran.com/data/r/Ecdat/,USstateAbbreviations.csv,us_state_abbrev,us_state_abbrev.csv,http://dustintran.com/data/r-doc/Ecdat/rst/USstateAbbreviations.rst
468,Ecdat,UStaxWords,Number of Words in US Tax Law,7,10,http://dustintran.com/data/r/Ecdat/,UStaxWords.csv,us_tax_words,us_tax_words.csv,http://dustintran.com/data/r-doc/Ecdat/rst/UStaxWords.rst
469,Ecdat,UnempDur,Unemployment Duration,3343,11,http://dustintran.com/data/r/Ecdat/,UnempDur.csv,unemp_dur,unemp_dur.csv,http://dustintran.com/data/r-doc/Ecdat/rst/UnempDur.rst
470,Ecdat,Unemployment,Unemployment Duration,452,12,http://dustintran.com/data/r/Ecdat/,Unemployment.csv,unemployment,unemployment.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Unemployment.rst
471,Ecdat,University,Provision of University Teaching and Research,62,17,http://dustintran.com/data/r/Ecdat/,University.csv,university,university.csv,http://dustintran.com/data/r-doc/Ecdat/rst/University.rst
472,Ecdat,VietNamH,Medical Expenses in Viet-nam (household Level),5999,11,http://dustintran.com/data/r/Ecdat/,VietNamH.csv,vietnam_h,vietnam_h.csv,http://dustintran.com/data/r-doc/Ecdat/rst/VietNamH.rst
473,Ecdat,VietNamI,Medical Expenses in Viet-nam (individual Level),27765,12,http://dustintran.com/data/r/Ecdat/,VietNamI.csv,vietnam_i,vietnam_i.csv,http://dustintran.com/data/r-doc/Ecdat/rst/VietNamI.rst
474,Ecdat,Wages,Panel Datas of Individual Wages,4165,12,http://dustintran.com/data/r/Ecdat/,Wages.csv,wages,wages.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Wages.rst
475,Ecdat,Wages1,"Wages, Experience and Schooling",3294,4,http://dustintran.com/data/r/Ecdat/,Wages1.csv,wages1,wages1.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Wages1.rst
476,Ecdat,Workinghours,Wife Working Hours,3382,12,http://dustintran.com/data/r/Ecdat/,Workinghours.csv,workinghours,workinghours.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Workinghours.rst
477,Ecdat,Yen,Yen-dollar Exchange Rate,778,4,http://dustintran.com/data/r/Ecdat/,Yen.csv,yen,yen.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Yen.rst
478,Ecdat,Yogurt,Choice of Brand for Yogurts,2412,10,http://dustintran.com/data/r/Ecdat/,Yogurt.csv,yogurt,yogurt.csv,http://dustintran.com/data/r-doc/Ecdat/rst/Yogurt.rst
479,Ecdat,bankingCrises,Countries in Banking Crises,211,71,http://dustintran.com/data/r/Ecdat/,bankingCrises.csv,banking_crises,banking_crises.csv,http://dustintran.com/data/r-doc/Ecdat/rst/bankingCrises.rst
480,Ecdat,breaches,Cyber Security Breaches,1055,13,http://dustintran.com/data/r/Ecdat/,breaches.csv,breaches,breaches.csv,http://dustintran.com/data/r-doc/Ecdat/rst/breaches.rst
481,Ecdat,incidents.byCountryYr,Global Terrorism Database yearly summaries,206,45,http://dustintran.com/data/r/Ecdat/,incidents.byCountryYr.csv,terr_incidents,terr_incidents.csv,http://dustintran.com/data/r-doc/Ecdat/rst/incidents.byCountryYr.rst
482,Ecdat,incomeInequality,Income Inequality in the US,66,22,http://dustintran.com/data/r/Ecdat/,incomeInequality.csv,income_inequality,income_inequality.csv,http://dustintran.com/data/r-doc/Ecdat/rst/incomeInequality.rst
483,Ecdat,nkill.byCountryYr,Global Terrorism Database yearly summaries,206,45,http://dustintran.com/data/r/Ecdat/,nkill.byCountryYr.csv,nkill_by_country_yr,nkill_by_country_yr.csv,http://dustintran.com/data/r-doc/Ecdat/rst/nkill.byCountryYr.rst
484,Ecdat,nonEnglishNames,Names with Character Set Problems,11,2,http://dustintran.com/data/r/Ecdat/,nonEnglishNames.csv,non_english_names,non_english_names.csv,http://dustintran.com/data/r-doc/Ecdat/rst/nonEnglishNames.rst
485,Ecdat,politicalKnowledge,Political knowledge in the US and Europe,4,12,http://dustintran.com/data/r/Ecdat/,politicalKnowledge.csv,political_knowledge,political_knowledge.csv,http://dustintran.com/data/r-doc/Ecdat/rst/politicalKnowledge.rst
486,Ecdat,terrorism,Global Terrorism Database yearly summaries,46,25,http://dustintran.com/data/r/Ecdat/,terrorism.csv,terrorism,terrorism.csv,http://dustintran.com/data/r-doc/Ecdat/rst/terrorism.rst
487,gap,PD,"A study of Parkinson's disease and APOE, LRRK2, SNCA makers",825,22,http://dustintran.com/data/r/gap/,PD.csv,parkinsons,parkinsons.csv,http://dustintran.com/data/r-doc/gap/rst/PD.rst
488,gap,aldh2,ALDH2 markers and Alcoholism,263,18,http://dustintran.com/data/r/gap/,aldh2.csv,aldh2,aldh2.csv,http://dustintran.com/data/r-doc/gap/rst/aldh2.rst
489,gap,apoeapoc,APOE/APOC1 markers and Alzheimer's,353,8,http://dustintran.com/data/r/gap/,apoeapoc.csv,apoeapoc,apoeapoc.csv,http://dustintran.com/data/r-doc/gap/rst/apoeapoc.rst
490,gap,cf,Cystic fibrosis data,186,24,http://dustintran.com/data/r/gap/,cf.csv,cf,cf.csv,http://dustintran.com/data/r-doc/gap/rst/cf.rst
491,gap,crohn,Crohn's disease data,387,212,http://dustintran.com/data/r/gap/,crohn.csv,crohn,crohn.csv,http://dustintran.com/data/r-doc/gap/rst/crohn.rst
492,gap,fa,Friedreich Ataxia data,127,13,http://dustintran.com/data/r/gap/,fa.csv,fa,fa.csv,http://dustintran.com/data/r-doc/gap/rst/fa.rst
493,gap,fsnps,A case-control data involving four SNPs with missing genotype,432,10,http://dustintran.com/data/r/gap/,fsnps.csv,fsnps,fsnps.csv,http://dustintran.com/data/r-doc/gap/rst/fsnps.rst
494,gap,hla,The HLA data,271,8,http://dustintran.com/data/r/gap/,hla.csv,hla,hla.csv,http://dustintran.com/data/r-doc/gap/rst/hla.rst
495,gap,hr1420,An example data for Manhattan plot with annotation,147849,5,http://dustintran.com/data/r/gap/,hr1420.csv,hr1420,hr1420.csv,http://dustintran.com/data/r-doc/gap/rst/hr1420.rst
496,gap,l51,An example pedigree data,51,6,http://dustintran.com/data/r/gap/,l51.csv,l51,l51.csv,http://dustintran.com/data/r-doc/gap/rst/l51.rst
497,gap,lukas,An example pedigree,85,4,http://dustintran.com/data/r/gap/,lukas.csv,lukas,lukas.csv,http://dustintran.com/data/r-doc/gap/rst/lukas.rst
498,gap,mao,A study of Parkinson's disease and MAO gene,340,19,http://dustintran.com/data/r/gap/,mao.csv,mao,mao.csv,http://dustintran.com/data/r-doc/gap/rst/mao.rst
499,gap,meyer,A pedigree data on 282 animals deriving from two generations,306,5,http://dustintran.com/data/r/gap/,meyer.csv,meyer,meyer.csv,http://dustintran.com/data/r-doc/gap/rst/meyer.rst
500,gap,mfblong,Example data for ACEnucfam,3000,10,http://dustintran.com/data/r/gap/,mfblong.csv,mfblong,mfblong.csv,http://dustintran.com/data/r-doc/gap/rst/mfblong.rst
501,gap,mhtdata,An example data for Manhattan plot,159312,8,http://dustintran.com/data/r/gap/,mhtdata.csv,mhtdata,mhtdata.csv,http://dustintran.com/data/r-doc/gap/rst/mhtdata.rst
502,gap,nep499,A study of Alzheimer's disease with eight SNPs and APOE,499,23,http://dustintran.com/data/r/gap/,nep499.csv,nep499,nep499.csv,http://dustintran.com/data/r-doc/gap/rst/nep499.rst
503,ggplot2,luv_colours,'colors()' in Luv space,657,4,http://dustintran.com/data/r/ggplot2/,luv_colours.csv,luv_colours,luv_colours.csv,http://dustintran.com/data/r-doc/ggplot2/rst/luv_colours.rst
504,HistData,Arbuthnot,Arbuthnot's data on male and female birth ratios in London from 1629-1710.,82,7,http://dustintran.com/data/r/HistData/,Arbuthnot.csv,arbuthnot,arbuthnot.csv,http://dustintran.com/data/r-doc/HistData/rst/Arbuthnot.rst
505,HistData,Armada,La Felicisima Armada,10,11,http://dustintran.com/data/r/HistData/,Armada.csv,armada,armada.csv,http://dustintran.com/data/r-doc/HistData/rst/Armada.rst
506,HistData,Bowley,"Bowley's data on values of British and Irish trade, 1855-1899",45,2,http://dustintran.com/data/r/HistData/,Bowley.csv,bowley,bowley.csv,http://dustintran.com/data/r-doc/HistData/rst/Bowley.rst
507,HistData,Cavendish,Cavendish's Determinations of the Density of the Earth,29,3,http://dustintran.com/data/r/HistData/,Cavendish.csv,cavendish,cavendish.csv,http://dustintran.com/data/r-doc/HistData/rst/Cavendish.rst
508,HistData,ChestSizes,Chest measurements of 5738 Scottish Militiamen,16,2,http://dustintran.com/data/r/HistData/,ChestSizes.csv,chest_sizes,chest_sizes.csv,http://dustintran.com/data/r-doc/HistData/rst/ChestSizes.rst
509,HistData,Cholera,"William Farr's Data on Cholera in London, 1849",38,15,http://dustintran.com/data/r/HistData/,Cholera.csv,cholera,cholera.csv,http://dustintran.com/data/r-doc/HistData/rst/Cholera.rst
510,HistData,CushnyPeebles,Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives,11,4,http://dustintran.com/data/r/HistData/,CushnyPeebles.csv,cushny_peebles,cushny_peebles.csv,http://dustintran.com/data/r-doc/HistData/rst/CushnyPeebles.rst
511,HistData,CushnyPeeblesN,Cushny-Peebles Data: Soporific Effects of Scopolamine Derivatives,11,4,http://dustintran.com/data/r/HistData/,CushnyPeeblesN.csv,cushny_peebles_n,cushny_peebles_n.csv,http://dustintran.com/data/r-doc/HistData/rst/CushnyPeeblesN.rst
512,HistData,Dactyl,Edgeworth's counts of dactyls in Virgil's Aeneid,60,3,http://dustintran.com/data/r/HistData/,Dactyl.csv,dactyl,dactyl.csv,http://dustintran.com/data/r-doc/HistData/rst/Dactyl.rst
513,HistData,DrinksWages,Elderton and Pearson's (1910) data on drinking and wages,70,6,http://dustintran.com/data/r/HistData/,DrinksWages.csv,drinks_wages,drinks_wages.csv,http://dustintran.com/data/r-doc/HistData/rst/DrinksWages.rst
514,HistData,Fingerprints,Waite's data on Patterns in Fingerprints,36,3,http://dustintran.com/data/r/HistData/,Fingerprints.csv,fingerprints,fingerprints.csv,http://dustintran.com/data/r-doc/HistData/rst/Fingerprints.rst
515,HistData,Galton,Galton's data on the heights of parents and their children,898,6,http://dustintran.com/data/r/HistData/,Galton.csv,galton,galton.csv,http://dustintran.com/data/r-doc/HistData/rst/Galton.rst
516,HistData,GaltonFamilies,"Galton's data on the heights of parents and their children, by child",934,8,http://dustintran.com/data/r/HistData/,GaltonFamilies.csv,galton_families,galton_families.csv,http://dustintran.com/data/r-doc/HistData/rst/GaltonFamilies.rst
517,HistData,Guerry,"Data from A.-M. Guerry, ""Essay on the Moral Statistics of France""",86,23,http://dustintran.com/data/r/HistData/,Guerry.csv,guerry,guerry.csv,http://dustintran.com/data/r-doc/HistData/rst/Guerry.rst
518,HistData,HalleyLifeTable,Halley's Life Table,84,4,http://dustintran.com/data/r/HistData/,HalleyLifeTable.csv,halley_life_table,halley_life_table.csv,http://dustintran.com/data/r-doc/HistData/rst/HalleyLifeTable.rst
519,HistData,Jevons,W. Stanley Jevons' data on numerical discrimination,50,4,http://dustintran.com/data/r/HistData/,Jevons.csv,jevons,jevons.csv,http://dustintran.com/data/r-doc/HistData/rst/Jevons.rst
520,HistData,Langren.all,van Langren's Data on Longitude Distance between Toledo and Rome,61,4,http://dustintran.com/data/r/HistData/,Langren.all.csv,langren_all,langren_all.csv,http://dustintran.com/data/r-doc/HistData/rst/Langren.all.rst
521,HistData,Langren1644,van Langren's Data on Longitude Distance between Toledo and Rome,12,9,http://dustintran.com/data/r/HistData/,Langren1644.csv,langren1644,langren1644.csv,http://dustintran.com/data/r-doc/HistData/rst/Langren1644.rst
522,HistData,Macdonell,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",924,3,http://dustintran.com/data/r/HistData/,Macdonell.csv,macdonell,macdonell.csv,http://dustintran.com/data/r-doc/HistData/rst/Macdonell.rst
523,HistData,MacdonellDF,"Macdonell's Data on Height and Finger Length of Criminals, used by Gosset (1908)",3000,2,http://dustintran.com/data/r/HistData/,MacdonellDF.csv,macdonell_df,macdonell_df.csv,http://dustintran.com/data/r-doc/HistData/rst/MacdonellDF.rst
524,HistData,Michelson,Michelson's Determinations of the Velocity of Light,100,1,http://dustintran.com/data/r/HistData/,Michelson.csv,michelson,michelson.csv,http://dustintran.com/data/r-doc/HistData/rst/Michelson.rst
525,HistData,MichelsonSets,Michelson's Determinations of the Velocity of Light,20,5,http://dustintran.com/data/r/HistData/,MichelsonSets.csv,michelson_sets,michelson_sets.csv,http://dustintran.com/data/r-doc/HistData/rst/MichelsonSets.rst
526,HistData,Minard.cities,Data from Minard's famous graphic map of Napoleon's march on Moscow,20,3,http://dustintran.com/data/r/HistData/,Minard.cities.csv,minard_cities,minard_cities.csv,http://dustintran.com/data/r-doc/HistData/rst/Minard.cities.rst
527,HistData,Minard.temp,Data from Minard's famous graphic map of Napoleon's march on Moscow,9,4,http://dustintran.com/data/r/HistData/,Minard.temp.csv,minard_temp,minard_temp.csv,http://dustintran.com/data/r-doc/HistData/rst/Minard.temp.rst
528,HistData,Minard.troops,Data from Minard's famous graphic map of Napoleon's march on Moscow,51,5,http://dustintran.com/data/r/HistData/,Minard.troops.csv,minard_troops,minard_troops.csv,http://dustintran.com/data/r-doc/HistData/rst/Minard.troops.rst
529,HistData,Nightingale,Florence Nightingale's data on deaths from various causes in the Crimean War,24,10,http://dustintran.com/data/r/HistData/,Nightingale.csv,nightingale,nightingale.csv,http://dustintran.com/data/r-doc/HistData/rst/Nightingale.rst
530,HistData,OldMaps,Latitudes and Longitudes of 39 Points in 11 Old Maps,468,6,http://dustintran.com/data/r/HistData/,OldMaps.csv,old_maps,old_maps.csv,http://dustintran.com/data/r-doc/HistData/rst/OldMaps.rst
531,HistData,PearsonLee,Pearson and Lee's data on the heights of parents and children classified by gender,746,6,http://dustintran.com/data/r/HistData/,PearsonLee.csv,pearson_lee,pearson_lee.csv,http://dustintran.com/data/r-doc/HistData/rst/PearsonLee.rst
532,HistData,PolioTrials,Polio Field Trials Data,8,6,http://dustintran.com/data/r/HistData/,PolioTrials.csv,polio_trials,polio_trials.csv,http://dustintran.com/data/r-doc/HistData/rst/PolioTrials.rst
